track_id,artists,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,release_year,release_decade,market_region,playlist_category,artist_tier,streaming_platform,release_year_raw,release_year_clean,clean_decade
56Rd0CULFvNzCy1aWG7dqF,Quinteto Pirincho,18.0,149173.0,False,0.59,0.446,0,-8.645,1,0.389,0.751,0.869,0.053,0.94,182.531,4,tango,2011,2010s,North America,Workout,Emerging,Apple Music,2011,2011.0,2010s
3fLPfLl5FnjBzkvWEwwzFw,Julio Sosa,17.0,185973.0,False,0.413,0.457,7,-14.436,0,0.0585,0.938,0.00646,0.14,0.527,121.789,4,tango,2018,2010s,North America,Mood,Emerging,Spotify,2018,2018.0,2010s
6wstkvG45FVDQGxtps85eb,Pepe Aguirre,18.0,127059.0,False,0.538,0.205,4,-18.053,0,0.223,0.948,5.53e-06,0.719,0.888,128.12,4,tango,2008,2000s,Europe,Sleep & Relax,Emerging,Apple Music,2008,2008.0,2000s
78NJLw5yLGL4VK02C6kNON,Anibal Troilo y su orquesta,16.0,160493.0,False,0.313,0.338,2,-10.253,0,0.0358,0.99,0.912,0.402,0.44,73.609,4,tango,1992,1990s,Latin America,Party,Emerging,YouTube Music,1992,1992.0,1990s
6bAmp2OEVQJtSXbdz0SDxh,AnÃ­bal Troilo Y Su Orquesta TÃ­,26.0,179666.0,False,0.508,0.34,2,-11.555,1,0.0453,0.834,1.18e-06,0.0921,0.482,111.695,4,tango,1983,1980s,Middle East & Africa,Focus,Emerging,Spotify,1983,1983.0,1980s
3m4ptSPzpFKnhscxcfUydL,Tita Merello,19.0,137280.0,False,0.64,0.395,7,-10.896,1,0.181,0.827,0.0,0.0918,0.81,131.45,4,tango,1979,1970s,Europe,Workout,Emerging,Apple Music,1979,1979.0,1970s
5T9xdLt54vDIPCBCtrK358,Carlos Gardel,26.0,170533.0,True,0.504,0.308,1,-8.062,0,0.0739,0.978,3.73e-05,0.264,0.582,60.048,4,tango,2007,2000s,Asia Pacific,Top Charts,Emerging,Spotify,2007,2007.0,2000s
3KEcFpJdn8AxtNi7gG8KWc,Julio Sosa;Leopoldo Federico y,19.0,162293.0,False,0.411,0.635,9,-8.807,1,0.0834,0.89,0.0,0.356,0.516,85.096,3,tango,2005,2000s,Europe,Focus,Emerging,Amazon Music,2005,2005.0,2000s
5KjIdZnkwAFHVuAu5yzMf7,Roberto Goyeneche,19.0,242200.0,False,0.321,0.474,10,-6.444,1,0.0375,0.839,0.00089,0.102,0.31,102.339,4,tango,2016,2010s,Latin America,Sleep & Relax,Emerging,Apple Music,2016,2016.0,2010s
45b8vMqstjcI1Cybs7XDUO,Orquesta Color Tango De Robert,17.0,172904.0,False,0.582,0.224,0,-11.773,1,0.0434,0.635,0.27,0.119,0.489,110.998,4,tango,2016,2010s,Latin America,Discover,Emerging,Apple Music,2016,2016.0,2010s
0bbTenSbuzzUBeLOs8KXic,Alfredo De Angelis;Juan Carlos,21.0,176653.0,False,0.564,0.269,0,-9.983,1,0.0489,0.846,0.0,0.273,0.566,119.882,4,tango,1979,1970s,North America,Workout,Emerging,Apple Music,1979,1979.0,1970s
1qb4Tmhx7nYk9Z11jzbbhT,Adriana Varela,21.0,213266.0,False,0.663,0.316,4,-10.296,0,0.203,0.881,0.0,0.0899,0.487,95.526,3,tango,2001,2000s,North America,Party,Emerging,Apple Music,2001,2001.0,2000s
7Bk0VK59GsrYX6CwfbDsQ9,Astor Piazzolla;Die 12 Cellist,17.0,153786.0,False,0.405,0.257,2,-16.123,0,0.031,0.948,0.879,0.0941,0.332,153.389,4,tango,2003,2000s,North America,Mood,Emerging,Tidal,2003,2003.0,2000s
6hag1PRgL6046HeqLSDkPK,Julio Sosa;Leopoldo Federico y,30.0,155466.0,False,0.453,0.616,2,-9.085,0,0.0974,0.853,3.86e-05,0.678,0.435,116.468,4,tango,2012,2010s,Europe,Sleep & Relax,Rising,Apple Music,2012,2012.0,2010s
4qo4iXXXOBzGEozUQ6CAfQ,Jorge FalcÃ³n,19.0,210933.0,False,0.421,0.445,7,-9.341,0,0.0432,0.758,0.0,0.0894,0.356,112.16,4,tango,1996,1990s,Latin America,Workout,Emerging,YouTube Music,1996,1996.0,1990s
0QvIPB2aY1W9boet0AmMHa,Orquesta Silbando,21.0,149693.0,False,0.689,0.442,5,-6.409,0,0.048,0.85,0.632,0.107,0.821,136.49,4,tango,1995,1990s,North America,Mood,Emerging,Spotify,1995,1995.0,1990s
0FCBm9YnSr3Du7dm5Mgo9b,Francisco Canaro,17.0,177159.0,False,0.686,0.174,11,-12.42,0,0.0496,0.981,0.114,0.0836,0.784,119.439,4,tango,2022,2020s,Latin America,Discover,Emerging,Apple Music,2022,2022.0,2020s
6MdjSQPkhUnlkP0yptEmbF,Carlos Gardel,28.0,182320.0,False,0.452,0.253,2,-8.107,1,0.0733,0.947,0.000202,0.252,0.553,169.419,3,tango,2018,2010s,North America,Workout,Emerging,Spotify,2018,2018.0,2010s
5PfBKsCzmRlPpbLKX2054B,Francisco Canaro;Fransisco Amo,21.0,182760.0,False,0.482,0.506,7,-7.728,0,0.0692,0.831,0.00217,0.0823,0.619,177.22,3,tango,1999,1990s,Asia Pacific,Top Charts,Emerging,Spotify,1999,1999.0,1990s
03rNGTFWwrWiBTGIQVUz56,Carlos Gardel,26.0,174266.0,False,0.528,0.377,1,-6.583,1,0.0385,0.992,0.000272,0.209,0.585,57.883,4,tango,2008,2000s,Asia Pacific,Sleep & Relax,Emerging,Spotify,2008,2008.0,2000s
6M4LFutTr0fgFMOWmN0kYh,Maria GraÃ±a;Valeria Lynch,22.0,238826.0,False,0.355,0.202,8,-13.376,1,0.0422,0.949,2.85e-06,0.157,0.207,62.604,3,tango,2006,2000s,Latin America,Workout,Emerging,Apple Music,2006,2006.0,2000s
3x45h4EEnn1dpvRM9f1lsT,Alfredo De Angelis;Carlos Dant,18.0,175373.0,False,0.423,0.321,3,-12.398,1,0.035,0.943,0.00803,0.256,0.705,99.846,1,tango,2018,2010s,Europe,Party,Emerging,Apple Music,2018,2018.0,2010s
0p36ZWBIIzWLteeyWdiGym,Roberto Goyeneche;Orquesta Tip,17.0,184733.0,False,0.474,0.444,2,-8.896,1,0.0544,0.768,0.0,0.127,0.441,103.051,4,tango,2011,2010s,North America,Discover,Emerging,Amazon Music,2011,2011.0,2010s
6ulAoECWXiTQK2yNR172Nm,Carlos Gardel,18.0,130759.0,False,0.655,0.477,9,-5.411,1,0.0588,0.987,3.73e-05,0.117,0.569,122.732,4,tango,1994,1990s,Asia Pacific,Workout,Emerging,YouTube Music,1994,1994.0,1990s
5fUPkBZLc8toCgcrKp5b4Q,Alexander Alar;Beat Inside,29.0,299992.0,False,0.699,0.964,5,-4.223,1,0.035,0.001,0.771,0.187,0.404,122.007,4,techno,2016,2010s,North America,Sleep & Relax,Emerging,Spotify,2016,2016.0,2010s
7tucJvX1dq2eejDSjPZldx,Josement,0.0,446769.0,False,0.57,0.897,6,-7.072,1,0.0442,0.0437,0.924,0.133,0.181,129.994,3,techno,2008,2000s,North America,Workout,Emerging,YouTube Music,2008,2008.0,2000s
2GoUDI71TEHEirljYfoCYM,Scooter,27.0,191266.0,False,0.497,0.921,0,-5.072,1,0.0443,0.0727,0.000187,0.362,0.375,150.955,4,techno,2002,2000s,North America,Mood,Emerging,Apple Music,2002,2002.0,2000s
2G8lZJkPiS6NHBLFCNqjlj,Goom Gum,31.0,424660.0,False,0.787,0.946,0,-6.633,1,0.0811,0.0609,0.539,0.0557,0.258,119.991,4,techno,circa 2010,2000s,Latin America,Mood,Rising,YouTube Music,circa 2010,,
2jJIxT6WAIVWzDo3Ou53Q0,Gesaffelstein,51.0,247603.0,False,0.682,0.934,7,-4.822,1,0.0741,0.0619,0.926,0.106,0.0708,108.982,3,techno,2011,2010s,,Discover,Established,Apple Music,2011,2011.0,2010s
29SjJS2DMr0uL3KjisLu37,Seiko Matsuda,28.0,259760.0,False,0.527,0.411,2,-10.046,1,0.0395,0.853,2.03e-05,0.247,0.272,76.768,4,techno,2005,2000s,Latin America,Top Charts,Emerging,Spotify,2005,2005.0,2000s
0kfCf8GLQDZFZZIhVtHZvk,Charlotte de Witte,51.0,469612.0,False,0.731,0.902,11,-10.807,1,0.0511,0.0122,0.899,0.111,0.409,136.014,4,techno,2002,2000s,Europe,Focus,Established,Apple Music,2002,2002.0,2000s
2H66zNHEqwFckqVfxeFxIa,Stephan Bodzin;Innellea,41.0,408003.0,False,0.689,0.773,0,-7.786,0,0.0512,0.0673,0.794,0.103,0.141,123.993,4,techno,2008,2000s,North America,Discover,Rising,Apple Music,2008,2008.0,2000s
6UNwFoIOo6SPYAP6pBRF2h,Catz 'n Dogz;James Yuill,44.0,204756.0,False,0.769,0.374,0,-13.544,1,0.0912,0.59,0.258,0.385,0.282,100.029,4,techno,1967,1960s,Asia Pacific,Top Charts,Rising,Tidal,1967,1967.0,1960s
07VPMBxEAw8opd21Voa6Rv,Ryoko Hirosue,38.0,265026.0,False,0.694,0.912,0,-3.619,1,0.0297,0.073,0.0,0.0406,0.793,103.966,4,techno,2017,2010s,Europe,Discover,Rising,Spotify,2017,2017.0,2010s
5eFE3pKNlfwG717FEOT9j8,Malandra Jr.,44.0,440935.0,True,0.872,0.459,4,-11.909,1,0.0513,0.00134,0.724,0.0918,0.521,122.001,4,techno,1998,1990s,Europe,Focus,Rising,YouTube Music,1998,1998.0,1990s
2H4l11D1fsfJ3WfyZ6XGe1,Pleasurekraft,50.0,240123.0,False,0.546,0.979,5,-5.926,0,0.0739,0.00391,0.553,0.107,0.231,132.023,4,techno,1976,1970s,Latin America,Party,Established,Apple Music,1976,1976.0,1970s
5llUt0qTSnz36eWev5Vh72,Boris Brejcha,48.0,547200.0,False,0.807,0.556,6,-12.03,1,0.0741,0.00824,0.904,0.111,0.225,125.004,4,techno,2014,2010s,North America,Mood,Rising,Spotify,2014,2014.0,2010s
5twhdTf9EcTpEZZBEn7of4,Hozho,28.0,372504.0,False,0.8,0.545,7,-11.732,1,0.045,0.0952,0.747,0.11,0.237,124.982,4,techno,2017,2010s,North America,Focus,Emerging,YouTube Music,2017,2017.0,2010s
0KOAra08PQ11mhmUCX5pJf,Anime;Dave Revan,26.0,197775.0,False,0.479,0.98,1,-2.849,1,0.0511,0.000505,0.00124,0.516,0.107,100.005,4,techno,2018,2010s,Europe,Workout,Emerging,YouTube Music,2018,2018.0,2010s
4q3PSUb7HxCrXvXutLiv2p,Scooter,26.0,211600.0,False,0.454,0.903,8,-3.89,1,0.0374,0.0135,0.544,0.287,0.179,143.051,4,techno,2011,2010s,North America,Party,Emerging,YouTube Music,2011,2011.0,2010s
7vVsRUOFWmT0bNwo4AIJjx,Maceo Plex;Gabriel Ananda,53.0,230400.0,False,0.414,0.841,3,-11.131,0,0.0535,0.0529,0.9,0.134,0.331,125.003,4,techno,2000,2000s,North America,Sleep & Relax,Established,Spotify,2000,2000.0,2000s
4UKgwHcyWjHOeUIjixdyTj,Omar S;Nite Jewel,25.0,347461.0,False,0.807,0.512,10,-11.868,0,0.124,0.000552,0.762,0.0908,0.59,118.414,4,techno,2016,2010s,Asia Pacific,Focus,Emerging,Spotify,2016,2016.0,2010s
6e535K8N5IWZtzj1eTjpwU,The Dust Brothers,36.0,238976.0,False,0.441,0.269,11,-16.734,0,0.0403,0.0763,0.861,0.139,0.12,150.01,4,techno,2015,2010s,Europe,Discover,Rising,Spotify,2015,2015.0,2010s
2Of6ELgB41N4REAnQvbpwD,Tone Depth;Johannes Brecht;Fet,47.0,418657.0,False,0.681,0.632,0,-8.702,1,0.0312,0.0106,0.577,0.106,0.383,121.991,3,techno,2002,2000s,Europe,Top Charts,Rising,Spotify,2002,2002.0,2000s
5yNn7FM82L2iaTQY0qkCF0,Neophyte,0.0,135529.0,False,0.663,0.992,0,-1.214,0,0.149,0.176,0.0,0.239,0.546,169.929,4,techno,2020,2020s,Latin America,Focus,Emerging,Apple Music,2020,2020.0,2020s
5jNh73wwbT7JimkQNTOaYW,Hozho,40.0,565125.0,False,0.732,0.655,11,-9.06,0,0.0399,0.00824,0.716,0.0903,0.157,127.016,4,techno,1992,1990s,Middle East & Africa,Top Charts,Rising,Apple Music,1992,1992.0,1990s
5qRRnuJuzSzGOCAbCCeuqn,Alexander Alar;Sonita,34.0,445052.0,False,0.789,0.853,10,-6.294,0,0.0485,0.000345,0.818,0.0431,0.317,122.003,4,techno,2023,2020s,North America,Discover,Rising,YouTube Music,2023,2023.0,2020s
0CHCgln8HnJrqiauswmBvN,Hozho,31.0,487458.0,False,0.757,0.762,7,-7.242,1,0.043,0.0497,0.899,0.0844,0.177,127.014,4,techno,2019,2010s,Asia Pacific,Discover,Rising,Apple Music,2019,2019.0,2010s
4preSlFr0bYsRHm9WxAcE9,Cascada,49.0,191843.0,False,0.666,0.978,11,-5.118,0,0.0925,0.0149,0.0444,0.222,0.63,139.991,4,techno,2015,2010s,Latin America,Top Charts,Rising,Apple Music,2015,2015.0,2010s
0RMQgXHIBTsAVcaS7qahLq,Guy Gerber;&ME,54.0,504590.0,False,0.904,0.727,7,-9.992,0,0.0591,6.54e-05,0.86,0.0737,0.408,122.001,4,techno,2022,2020s,North America,Mood,Established,Apple Music,2022,2022.0,2020s
62hWYjPL57rbUd5rhvI3Of,Zedd;Troye Sivan,50.0,443293.0,False,0.647,0.92,5,-4.556,0,0.041,0.046,0.0058,0.357,0.242,125.997,4,techno,2016,2010s,North America,Party,Established,Spotify,2016,2016.0,2010s
515BPozxiMm95vvsA6V6En,Seiko Matsuda,25.0,212346.0,False,0.604,0.879,11,-5.397,0,0.0409,0.122,2.55e-05,0.251,0.796,155.022,4,techno,2000,2000s,Europe,Top Charts,Emerging,Apple Music,2000,2000.0,2000s
5EK4UC92m4WqdSHYMFwQ2B,A*S*Y*S,41.0,402461.0,False,0.779,0.976,0,-6.785,1,0.0495,0.0979,0.878,0.0971,0.0301,130.008,4,techno,2009,2000s,Latin America,Mood,Rising,Spotify,2009,2009.0,2000s
6dXkRum1Z1YKCMBi2n90Oc,Scooter,25.0,350533.0,False,0.48,0.931,7,-10.516,0,0.0774,0.011,0.000655,0.381,0.274,160.95,4,techno,1987,1980s,North America,Mood,Emerging,YouTube Music,1987,1987.0,1980s
6auyvMZw6I3xcYezos5FOz,Kyoko Koizumi;é‡Žæ‘ç¾©ç”·Band,32.0,191153.0,False,0.445,0.969,9,-3.649,1,0.163,0.00296,0.000357,0.407,0.42,175.724,4,techno,2007,2000s,Europe,Top Charts,Rising,Amazon Music,2007,2007.0,2000s
7I4IGcHgkjLuwX3Alzx8nk,Alan Fitzpatrick;Reset Robot,2.0,264000.0,False,0.598,0.729,4,-9.213,0,0.0413,0.00321,0.888,0.0924,0.0388,134.992,4,techno,2016,2010s,Latin America,Party,Emerging,YouTube Music,2016,2016.0,2010s
6Dk2oxb5zYRmCJjYhdbrkr,Boris Brejcha,45.0,481920.0,False,0.82,0.425,2,-10.306,1,0.0877,0.000694,0.906,0.112,0.307,125.001,4,techno,2007,2000s,Europe,Workout,Rising,Apple Music,2007,2007.0,2000s
35i6b4n58J2WS7fgu4jlpK,Dj Promo,29.0,90158.0,False,0.81,0.553,8,-10.705,0,0.152,0.12,0.76,0.435,0.789,117.32,4,techno,2005,2000s,Asia Pacific,Discover,Emerging,Apple Music,2005,2005.0,2000s
2SetYZYntcZBRG4PnKYej8,EarthLife,45.0,535370.0,False,0.788,0.56,9,-11.316,0,0.0564,0.31,0.926,0.0959,0.102,124.999,4,techno,2013,2010s,Asia Pacific,Focus,Rising,Apple Music,2013,2013.0,2010s
0mC5LcnxUMlZ6brTHxWiVD,andhim;Hanne & Lore,0.0,407441.0,False,0.809,0.491,8,-9.723,1,0.0895,0.0126,0.848,0.048,0.715,126.019,4,techno,2019,2010s,Europe,Mood,Emerging,Spotify,2019,2019.0,2010s
3TTsR15N3XY4G6z7F4eMwF,Max Cooper;Parra for Cuva,,353302.0,False,0.642,0.648,8,,1,0.0374,0.286,0.949,0.0948,0.099,,4,techno,,1970s,,,Rising,Spotify,,,
2Q3l3bQGRvx7seyvtOwYEM,Kyoko Koizumi;å¤§æ»è© ä¸€,28.0,253347.0,False,0.529,0.622,4,-6.981,1,0.0292,0.438,7.72e-05,0.322,0.498,117.572,4,techno,2007,2000s,North America,Party,Emerging,Tidal,2007,2007.0,2000s
059sONalAfYqzIICi4Ti6R,Darren Styles,56.0,220500.0,False,0.607,0.823,6,-3.984,0,0.0431,0.00615,0.641,0.423,0.25,160.031,4,techno,1997,1990s,North America,Workout,Established,Spotify,1997,1997.0,1990s
1kMObCQiYe5opqybH7ZNPD,Sam Paganini;Adam Beyer;Layton,60.0,239083.0,False,0.732,0.627,11,-13.712,1,0.0524,0.000174,0.895,0.0981,0.266,131.007,4,techno,2015,2010s,Europe,Sleep & Relax,Established,Apple Music,2015,2015.0,2010s
0esqnRo6slUc3hjqppnVAn,Stephan Jolk,44.0,320000.0,False,0.594,0.826,4,-7.117,0,0.043,0.000161,0.872,0.0932,0.0632,126.007,4,techno,1992,1990s,Latin America,Discover,Rising,Amazon Music,1992,1992.0,1990s
73zy4MKYPhb6PHha89j6rl,The Disco Boys;Jay Frog;Fabriz,0.0,163548.0,False,0.732,0.923,11,-5.217,1,0.0873,0.00219,0.0137,0.322,0.762,125.015,4,techno,2015,2010s,Latin America,Discover,Emerging,Apple Music,2015,2015.0,2010s
5tfqO6elC42ZwXfIN1aSDk,Jamie Jones;AMÃ‰MÃ‰,51.0,244570.0,True,0.667,0.886,1,-6.999,1,0.0516,0.00306,0.531,0.0523,0.774,123.007,4,techno,2003,2000s,Europe,Workout,Established,Apple Music,2003,2003.0,2000s
0P0rTrGkQMCei95omAOdQq,UMEK,35.0,399566.0,False,0.796,0.942,5,-7.432,0,0.0645,0.00075,0.885,0.101,0.229,126.996,4,techno,2000,2000s,North America,Party,Rising,YouTube Music,2000,2000.0,2000s
2Oc91MmNBv4bTvSBtN7iMQ,Tommyknocker;Sunbeam;Traxtorm ,33.0,201541.0,True,0.477,0.836,1,-12.709,0,0.256,0.0655,0.177,0.196,0.296,158.053,4,techno,2021,2020s,North America,Workout,Rising,Apple Music,2021,2021.0,2020s
4b67MDtD92iU5Rsys7yWgy,NTO;Sofiane Pamart,57.0,174893.0,False,0.638,0.365,8,-15.98,0,0.0437,0.797,0.934,0.112,0.17,116.012,4,techno,1967,1960s,Asia Pacific,Discover,Established,YouTube Music,1967,1967.0,1960s
4jKmlOiAFtI73Kyow83p5b,Morttagua,33.0,494516.0,False,0.665,0.829,7,-8.336,1,0.0513,0.00828,0.687,0.109,0.266,123.991,4,techno,2009,2000s,Asia Pacific,Sleep & Relax,Rising,Spotify,2009,2009.0,2000s
1EXxVBTTTzjgon6hWh3TuD,Zedd;Alessia Cara,47.0,195051.0,False,0.625,0.574,5,-7.383,0,0.028,0.094,0.0,0.298,0.294,100.06,4,techno,1968,1960s,Latin America,Mood,Rising,YouTube Music,1968,1968.0,1960s
5PDUqXNuQQhhRwwA85EjE1,Dj Promo,30.0,69362.0,False,0.685,0.572,6,-8.112,1,0.0993,0.516,0.816,0.24,0.586,142.366,4,techno,2010,2010s,Latin America,Workout,Rising,Spotify,2010,2010.0,2010s
1VIzgYvo4Got947F1EMGIo,Zareh Kan;Sunshine State;Golds,25.0,307500.0,False,0.907,0.727,7,-5.332,1,0.0617,0.0015,0.113,0.0697,0.239,128.001,4,techno,2011,2010s,Latin America,Top Charts,Emerging,Spotify,2011,2011.0,2010s
5EbTHYIQQtNNMloPNirkKi,Atari Teenage Riot,42.0,168586.0,False,0.413,0.912,4,-5.092,0,0.0878,1.49e-05,0.0203,0.14,0.497,165.156,4,techno,2005,2000s,North America,Top Charts,Rising,Apple Music,2005,2005.0,2000s
46eQd5lIICFLG46D1Y6YAr,Talla 2XLC,39.0,227826.0,False,0.444,0.986,4,-5.285,0,0.0738,0.000121,0.558,0.44,0.0752,138.022,4,techno,1994,1990s,Europe,Party,Rising,Apple Music,1994,1994.0,1990s
7qmj6GXCoataBL3kBYBrII,Colyn;Maurits Colijn,44.0,345365.0,False,0.751,0.729,11,-9.282,0,0.0389,0.101,0.918,0.113,0.641,122.988,4,techno,2007,2000s,Latin America,Discover,Rising,YouTube Music,2007,2007.0,2000s
3xfeeYbPZG82KPttgF7iGC,Blank & Jones,27.0,250120.0,False,0.811,0.556,5,-7.399,0,0.0741,0.291,0.898,0.11,0.745,109.976,4,techno,2015,2010s,Europe,Discover,Emerging,Spotify,2015,2015.0,2010s
18rHGxr6QDiPieSTo7cUGL,Cascada;Maurice West,69.0,216441.0,False,0.554,0.848,5,-4.075,0,0.0745,0.00237,0.0,0.185,0.286,144.996,4,techno,2017,2010s,North America,Workout,Established,YouTube Music,2017,2017.0,2010s
2MEH84HKs9zYHcA82mVzBy,Zedd;Liam Payne,0.0,204693.0,False,0.723,0.924,1,-3.518,1,0.0516,0.0332,5.63e-06,0.0496,0.527,108.009,4,techno,2011,2010s,Middle East & Africa,Sleep & Relax,Emerging,Spotify,2011,2011.0,2010s
716vLwPfdagrP3kGrYPmTh,Worakls,49.0,372640.0,False,0.752,0.23,0,-12.49,1,0.0378,0.0117,0.714,0.0911,0.195,124.993,4,techno,2013,2010s,Asia Pacific,Party,Rising,Amazon Music,2013,2013.0,2010s
0B2GWovtxzsh0a02PBbNl7,Avoure,56.0,521401.0,False,0.684,0.604,11,-9.088,0,0.0471,0.00487,0.887,0.0456,0.364,123.0,4,techno,2000,2000s,North America,Workout,Established,Apple Music,2000,2000.0,2000s
60IGjCo9qOkbwDnZpI8ROE,Agents Of Time;Fideles,45.0,369303.0,False,0.716,0.777,6,-8.806,0,0.0436,0.0594,0.885,0.103,0.158,125.007,4,techno,2003,2000s,Latin America,Party,Rising,Spotify,2003,2003.0,2000s
53XCa30Ua1FGl4VeAyCENK,Nils Hoffmann,47.0,238537.0,False,0.798,0.66,5,-13.021,1,0.0482,0.0955,0.798,0.13,0.0426,123.015,4,techno,1997,1990s,Asia Pacific,Top Charts,Rising,YouTube Music,1997,1997.0,1990s
2XG8wjGeLpSeE3iublMgcG,Agents Of Time,0.0,471140.0,False,0.761,0.635,9,-7.386,1,0.0379,0.000302,0.918,0.104,0.106,124.556,4,techno,2002,2000s,North America,Sleep & Relax,Emerging,Amazon Music,2002,2002.0,2000s
5qA35ZZWFOqynheP5x8rty,Noir;Hayze;Solomun,58.0,418594.0,False,0.867,0.345,1,-11.042,1,0.0768,0.0212,0.666,0.103,0.259,115.0,4,techno,2001,2000s,Europe,Mood,Established,Amazon Music,2001,2001.0,2000s
0oDgFnCi8PynCMu3ARD9YK,Rmb,28.0,242666.0,False,0.6,0.892,7,-8.503,1,0.0437,0.0211,0.582,0.222,0.694,136.011,4,techno,2011,2010s,Europe,Sleep & Relax,Emerging,Spotify,2011,2011.0,2010s
59045ItmzUQOThHA1C1yJF,Droplex,29.0,324923.0,False,0.875,0.81,0,-4.852,1,0.0714,0.0745,0.903,0.0896,0.133,130.012,4,techno,2012,2010s,Europe,Mood,Emerging,YouTube Music,2012,2012.0,2010s
5qHW3YD2L8vvtWtD7j5pmk,Dale Howard,57.0,200648.0,False,0.74,0.922,10,-7.719,0,0.0436,0.00616,0.691,0.149,0.54,125.021,4,techno,2022,2020s,Asia Pacific,Discover,Established,Apple Music,2022,2022.0,2020s
2cfUY5ppstJHmqdUcFgZ5O,Nosferatu,27.0,228373.0,True,0.719,0.992,6,0.55,0,0.366,0.28,0.0452,0.13,0.118,99.977,3,techno,2000,2000s,Europe,Focus,Emerging,YouTube Music,2000,2000.0,2000s
2ahTcK5JefDM0F5wFdpSnB,Zedd;Hayley Williams;DJ Snake,30.0,306666.0,False,0.821,0.751,5,-5.747,0,0.0806,0.0123,0.287,0.0659,0.0286,127.989,4,techno,2014,2010s,North America,Top Charts,Rising,YouTube Music,2014,2014.0,2010s
2To1kKqcmGDu8clp3NuoQS,Space 92,47.0,444029.0,False,0.727,0.952,1,-5.693,0,0.0855,0.0358,0.882,0.108,0.196,131.994,4,techno,2018,2010s,North America,Discover,Rising,Apple Music,2018,2018.0,2010s
0xC84Z2iFqPLOaUrPV9QI8,Hozho,48.0,268356.0,False,0.781,0.693,4,-9.075,0,0.0363,0.0283,0.857,0.117,0.0964,127.03,4,techno,2012,2010s,North America,Top Charts,Rising,Amazon Music,2012,2012.0,2010s
2gXQCERWkCRRYX22l0YxZ9,Seiko Matsuda,30.0,289493.0,False,0.312,0.532,0,-7.181,1,0.0356,0.602,5.74e-06,0.136,0.256,173.35,4,techno,2002,2000s,Europe,Top Charts,Rising,Amazon Music,2002,2002.0,2000s
5pK2Elt8xOENwe8xAGfASw,NTO;Monolink,51.0,332146.0,False,0.669,0.619,8,-9.02,0,0.0376,0.00122,0.817,0.0677,0.432,124.994,4,techno,2002,2000s,Latin America,Sleep & Relax,Established,YouTube Music,2002,2002.0,2000s
56DeYl4hyvAQzi1CzD17zB,Blank & Jones,29.0,426405.0,False,0.737,0.5,5,-6.447,0,0.0456,0.00831,0.158,0.121,0.724,124.986,4,techno,1974,1970s,North America,Mood,Emerging,YouTube Music,1974,1974.0,1970s
0JXXm3RqxU8EKzX4P8M0n3,Captain Hollywood Project,61.0,253573.0,False,0.661,0.847,7,-11.855,1,0.0349,0.225,0.835,0.0863,0.71,125.862,4,techno,2004,2000s,Latin America,Focus,Established,YouTube Music,2004,2004.0,2000s
4WRwhaBx0DgjkD5S9jinUL,Scooter,27.0,231288.0,False,0.531,0.929,11,-4.882,1,0.0504,0.0571,0.325,0.378,0.205,150.02,4,techno,2016,2010s,Latin America,Focus,Emerging,Spotify,2016,2016.0,2010s
3d8bY8zUpWKCvCndoKDYWC,Format:B;Pleasurekraft;Kolombo,0.0,412800.0,False,0.786,0.682,4,-7.412,0,0.0739,0.0106,0.557,0.0896,0.145,125.008,4,techno,1977,1970s,North America,Focus,Emerging,YouTube Music,1977,1977.0,1970s
7d1GOp9B1tcl9Z31eF1nkI,Deniz Koyu;Elliphant,3.0,207096.0,False,0.65,0.966,8,-5.166,1,0.0525,0.0114,0.68,0.109,0.603,124.003,4,techno,2001,2000s,Latin America,Discover,Emerging,Apple Music,2001,2001.0,2000s
2HjcFrEc1qBZEhWKlEgbqd,Droplex;Mark Dekoda,49.0,292500.0,False,0.934,0.533,8,-6.17,1,0.0789,0.00694,0.447,0.0942,0.15,128.001,4,techno,2016,2010s,Latin America,Party,Rising,Spotify,2016,2016.0,2010s
71QO17vemzJdZ4LjIxgQoX,Duke Dumont,0.0,206320.0,False,0.67,0.776,8,-4.091,0,0.047,0.00388,0.000189,0.122,0.624,115.034,4,techno,2017,2010s,Europe,Sleep & Relax,Emerging,YouTube Music,2017,2017.0,2010s
1WEToeRWLqfsufm2ZpMiij,Flamman & Abraxas,28.0,98384.0,False,0.597,0.928,3,-8.626,0,0.034,0.000821,0.798,0.308,0.843,139.084,4,techno,2010,2010s,Europe,Sleep & Relax,Emerging,YouTube Music,2010,2010.0,2010s
0A1YzVVPWJorKnLSV7DTuF,NTO;French 79,50.0,351906.0,False,0.705,0.505,0,-12.602,0,0.0431,0.0403,0.912,0.0896,0.145,123.006,4,techno,2015,2010s,Latin America,Discover,Established,Amazon Music,2015,2015.0,2010s
16Y0MeVVRU0SwpKDN9durD,Matt Sassari;CHRSTPHR,55.0,126666.0,False,0.823,0.855,5,-5.577,1,0.0456,0.000807,4.9e-06,0.345,0.917,125.975,4,techno,2007,2000s,Middle East & Africa,Top Charts,Established,Apple Music,2007,2007.0,2000s
